candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C1152,knn_microcluster,values_wishes,euclidean,KNN_k=7,support,7,2.42297962,0.003996004,0.00860650773,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M004;M024;M025;M052;M071;M073;M077,deepseek-v4-pro;glm-4-7;glm-5-1;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-6-flash;qwen3-coder-flash,DeepSeek;Z.ai;Z.ai;Moonshot AI;Qwen;Qwen;Qwen
C1153,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,2.77434813,0.003996004,0.00860650773,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M030;M035;M037;M038;M043;M076;M077,gemini-3-5-flash;gpt-5-1;gpt-5-3-codex;gpt-5-5;gpt-5-5-pro;grok-4-1-fast-non-reasoning;qwen3-7-max;qwen3-coder-flash,Google;OpenAI;OpenAI;OpenAI;OpenAI;xAI;Qwen;Qwen
C1154,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,3.28850397,0.003996004,0.00860650773,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M024;M025;M036;M037;M051;M052;M073;M074,glm-4-7;glm-5-1;gpt-5-4;gpt-5-5;kimi-k2-6;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview,Z.ai;Z.ai;OpenAI;OpenAI;Moonshot AI;Moonshot AI;Qwen;Qwen
C1155,knn_microcluster,values_wishes,euclidean,KNN_k=4,support,4,1.40037015,0.003996004,0.00860650773,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M050;M071;M072;M076,kimi-k2-5;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-7-max,Moonshot AI;Qwen;Qwen;Qwen
C1196,knn_microcluster,values_wishes,euclidean,KNN_k=6,support,6,2.63825464,0.004995005,0.0103314407,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M004;M024;M025;M052;M071;M077,deepseek-v4-pro;glm-4-7;glm-5-1;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-coder-flash,DeepSeek;Z.ai;Z.ai;Moonshot AI;Qwen;Qwen
C1197,knn_microcluster,values_wishes,euclidean,KNN_k=7,support,7,2.9924248,0.004995005,0.0103314407,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M035;M037;M038;M043;M076;M077,gpt-5-1;gpt-5-3-codex;gpt-5-5;gpt-5-5-pro;grok-4-1-fast-non-reasoning;qwen3-7-max;qwen3-coder-flash,OpenAI;OpenAI;OpenAI;OpenAI;xAI;Qwen;Qwen
C1198,knn_microcluster,values_wishes,euclidean,KNN_k=4,support,4,1.63911908,0.004995005,0.0103314407,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M041;M043;M044;M080,grok-4;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;qwen3-max-thinking,xAI;xAI;xAI;Qwen
C1234,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,3.08175368,0.00599400599,0.0119929051,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M024;M025;M036;M037;M051;M052;M073;M074;M076,glm-4-7;glm-5-1;gpt-5-4;gpt-5-5;kimi-k2-6;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview;qwen3-7-max,Z.ai;Z.ai;OpenAI;OpenAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen
C1235,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,3.45866619,0.00599400599,0.0119929051,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M035;M037;M038;M043;M049;M050;M051;M074;M078,gpt-5-1;gpt-5-3-codex;gpt-5-5;gpt-5-5-pro;grok-4-1-fast-non-reasoning;kimi-k2-0905;kimi-k2-5;kimi-k2-6;qwen3-6-max-preview;qwen3-coder-plus,OpenAI;OpenAI;OpenAI;OpenAI;xAI;Moonshot AI;Moonshot AI;Moonshot AI;Qwen;Qwen
C1236,knn_microcluster,values_wishes,euclidean,KNN_k=3,support,3,0,0.00599400599,0.0119929051,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M044;M072;M073,grok-4-1-fast-reasoning;qwen3-5-plus-20260420;qwen3-6-flash,xAI;Qwen;Qwen
C1237,knn_microcluster,values_wishes,euclidean,KNN_k=5,support,5,2.51546788,0.00599400599,0.0119929051,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M047;M049;M051;M052;M082,kimi-coding;kimi-k2-0905;kimi-k2-6;kimi-k2-thinking;sonnet-4-5,Moonshot AI;Moonshot AI;Moonshot AI;Moonshot AI;Anthropic
C1274,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,3.75597711,0.00699300699,0.0135279086,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M024;M034;M047;M051;M052;M056;M057;M081;M082,glm-4-7;gpt-5-3;kimi-coding;kimi-k2-6;kimi-k2-thinking;opus-4-0;opus-4-1;sonnet-4-0;sonnet-4-5,Z.ai;OpenAI;Moonshot AI;Moonshot AI;Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic
C1275,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,2.87543291,0.00699300699,0.0135279086,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M035;M037;M050;M053;M072;M076;M077,gpt-5-1;gpt-5-3-codex;gpt-5-5;kimi-k2-5;minimax-m2;qwen3-5-plus-20260420;qwen3-7-max;qwen3-coder-flash,OpenAI;OpenAI;OpenAI;Moonshot AI;MiniMax;Qwen;Qwen;Qwen
C1276,knn_microcluster,values_wishes,euclidean,KNN_k=7,support,7,3.08018545,0.00699300699,0.0135279086,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M035;M037;M050;M053;M076;M077,gpt-5-1;gpt-5-3-codex;gpt-5-5;kimi-k2-5;minimax-m2;qwen3-7-max;qwen3-coder-flash,OpenAI;OpenAI;OpenAI;Moonshot AI;MiniMax;Qwen;Qwen
C1296,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,3.52893109,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M030;M045;M052;M071;M072;M073;M075;M079,deepseek-v3-2;gpt-5-1;grok-4-2;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-6-plus;qwen3-max,DeepSeek;OpenAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C1297,knn_microcluster,values_wishes,euclidean,KNN_k=4,support,4,1.41332396,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M004;M043;M044;M072,deepseek-v4-pro;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;qwen3-5-plus-20260420,DeepSeek;xAI;xAI;Qwen
C1298,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,3.26842265,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M030;M035;M037;M038;M043;M044;M050;M051,gpt-5-1;gpt-5-3-codex;gpt-5-5;gpt-5-5-pro;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-5;kimi-k2-6,OpenAI;OpenAI;OpenAI;OpenAI;xAI;xAI;Moonshot AI;Moonshot AI
C1299,knn_microcluster,values_wishes,euclidean,KNN_k=4,support,4,1.79420422,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M043;M049;M052;M071,grok-4-1-fast-non-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-5-flash-02-23,xAI;Moonshot AI;Moonshot AI;Qwen
C1300,knn_microcluster,values_wishes,euclidean,KNN_k=4,support,4,1.87162923,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M047;M051;M071;M074,kimi-coding;kimi-k2-6;qwen3-5-flash-02-23;qwen3-6-max-preview,Moonshot AI;Moonshot AI;Qwen;Qwen
C1301,knn_microcluster,values_wishes,euclidean,KNN_k=3,support,3,1.3233802,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M047;M071;M073,kimi-coding;qwen3-5-flash-02-23;qwen3-6-flash,Moonshot AI;Qwen;Qwen
C1302,knn_microcluster,values_wishes,euclidean,KNN_k=4,support,4,1.79420422,0.00799200799,0.0151145151,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M049;M052;M073;M074,kimi-k2-0905;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview,Moonshot AI;Moonshot AI;Qwen;Qwen
